chromosome	first base of the intron	last base of the intron	strand	intron motif	is annotated	number of uniquely mapping reads crossing the junction	number of multi-mapping reads crossing the junction	maximum spliced alignment overhang	is_in_gtf_junction	filename	pp_id	learning	exp
4	9814139	9826741	1	1	1	5	197	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9814374	9826741	1	1	1	12	438	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9814630	9826741	1	1	1	0	78	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9814812	9826741	1	1	1	21	228	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9815057	9826741	1	1	1	47	463	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9815060	9826741	1	1	1	0	1	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9815369	9826741	1	1	1	0	96	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9815560	9826741	1	1	1	0	100	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9815865	9826741	1	1	1	7	66	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9816336	9826741	1	1	1	1	8	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9816563	9826741	1	1	1	73	15	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9817894	9826741	1	1	1	4	38	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9818079	9826741	1	1	1	1	23	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9818302	9826741	1	1	1	11	258	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9818593	9826741	1	1	1	20	107	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9819418	9826741	1	1	1	2	51	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9819622	9826741	1	1	1	0	43	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9819820	9826741	1	1	1	38	73	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9820044	9826741	1	1	1	3	74	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9820222	9826741	1	1	1	9	107	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9820538	9826741	1	1	1	2	32	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9820847	9826741	1	1	1	37	1088	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9821181	9826741	1	1	1	2	100	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9821374	9826741	1	1	1	46	148	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9821586	9826741	1	1	1	5	101	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9821770	9826741	1	1	1	90	543	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9821969	9826741	1	1	1	3	16	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9822132	9826741	1	1	1	8	82	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9822313	9826741	1	1	1	8	12	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9822546	9826741	1	1	1	4	29	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9822715	9826741	1	1	1	1	92	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9822889	9826741	1	1	1	36	311	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9823164	9826741	1	1	1	17	219	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9823379	9826741	1	1	1	14	130	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9823613	9826741	1	1	1	0	4	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9823765	9826741	1	1	1	0	215	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9823864	9826741	1	1	1	0	26	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9824326	9826741	1	1	1	3	53	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9825170	9826741	1	1	1	0	4	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9825275	9826741	1	1	1	12	2680	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809023	1	1	1	11	0	36	True	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809027	1	1	1	470	14	36	True	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809345	1	1	1	36	2	36	True	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809515	1	1	1	0	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809519	1	1	1	0	4	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809543	1	1	1	20	468	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809726	1	1	1	708	37	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9811174	1	1	1	0	14	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9811237	1	1	1	25	464	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9811457	1	1	1	2314	97	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813002	1	1	1	395	13	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813198	1	1	1	680	23	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813834	1	1	1	3	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813855	1	1	1	759	33	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813979	1	1	1	0	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814014	1	1	1	2364	82	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814227	1	1	1	19	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814252	1	1	1	3917	228	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814491	1	1	1	0	24	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814505	1	1	1	18	640	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814684	1	1	1	1360	29	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814690	1	1	1	2	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814923	1	1	1	1525	57	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815244	1	1	1	7	958	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815246	1	1	1	0	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815435	1	1	1	8	532	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815740	1	1	1	637	36	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815992	1	1	1	0	20	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9816211	1	1	1	0	20	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9816438	1	1	1	608	31	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9817769	1	1	1	102	16	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9817954	1	1	1	419	17	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9818177	1	1	1	1959	170	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9818468	1	1	1	1018	34	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819293	1	1	1	491	7	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819497	1	1	1	677	22	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819695	1	1	1	1028	33	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819919	1	1	1	283	21	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820097	1	1	1	603	32	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820410	1	1	1	79	5	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820722	1	1	1	3042	122	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820724	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821056	1	1	1	655	17	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821249	1	1	1	1220	45	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821461	1	1	1	899	40	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821648	1	1	1	1329	55	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821847	1	1	1	80	3	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822007	1	1	1	298	19	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822188	1	1	1	332	10	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822421	1	1	1	201	5	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822590	1	1	1	983	70	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822764	1	1	1	258	10	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823039	1	1	1	2245	62	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823251	1	1	1	163	6	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823482	1	1	1	1	50	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823637	1	1	1	10	1025	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823655	1	1	1	0	71	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9824204	1	1	1	234	23	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9825060	1	1	1	5	5910	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9825106	1	1	1	0	23	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9826741	1	1	1	1	226	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807602	9815264	1	1	1	0	1	40	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807602	9821648	1	1	1	159	5	40	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807602	9825060	1	1	1	0	1	40	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809152	9826741	1	1	1	479	11	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809470	9826741	1	1	1	36	1	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809668	9826741	1	1	1	8	463	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809851	9826741	1	1	1	686	22	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9811340	9822109	1	3	1	1	1	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9811362	9826741	1	1	1	14	482	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9811582	9826741	1	1	1	2310	59	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813127	9826741	1	1	1	390	5	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813327	9819546	1	1	0	1	0	12	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813327	9826741	1	1	1	679	18	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813762	9826741	1	1	1	4	1	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813980	9826741	1	1	1	749	28	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814082	9820156	1	3	1	1	0	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814139	9826741	1	1	1	2221	61	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814272	9825127	1	3	1	0	1	19	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814351	9818055	1	3	1	1	0	23	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814374	9826741	1	1	1	4056	117	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814630	9826741	1	1	1	15	704	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814812	9814923	1	1	1	1	0	8	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814812	9826741	1	1	1	1349	20	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815057	9826741	1	1	1	1555	40	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815060	9826741	1	1	1	0	1	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815369	9826741	1	1	1	3	953	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815538	9822109	1	1	0	1	0	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815560	9826741	1	1	1	3	522	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815865	9826741	1	1	1	640	25	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9816336	9826741	1	1	1	1	22	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9816563	9826741	1	1	1	625	24	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9817894	9826741	1	1	1	102	11	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818079	9826741	1	1	1	373	13	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818302	9825060	1	1	1	0	1	17	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818302	9826741	1	1	1	2006	110	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818593	9826741	1	1	1	1007	24	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9819418	9826741	1	1	1	491	9	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9819622	9826741	1	1	1	592	13	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9819820	9826741	1	1	1	1114	29	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820044	9826741	1	1	1	268	11	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820184	9820808	0	0	0	0	6	38	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820222	9826741	1	1	1	622	24	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820538	9826741	1	1	1	69	2	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820847	9826741	1	1	1	3054	99	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821181	9826741	1	1	1	692	14	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821374	9826741	1	1	1	1222	36	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821586	9826741	1	1	1	896	31	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821770	9826741	1	1	1	1505	40	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821969	9826741	1	1	1	83	2	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822110	9823742	1	3	1	0	1	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822132	9826741	1	1	1	298	9	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822313	9826741	1	1	1	364	9	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822546	9826741	1	1	1	193	5	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822715	9826741	1	1	1	976	62	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822889	9826741	1	1	1	274	5	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823164	9826741	1	1	1	2236	43	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823379	9826741	1	1	1	191	7	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823613	9826741	1	1	1	1	27	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823765	9826741	1	1	1	9	1102	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823864	9826741	1	1	1	0	29	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9824326	9826741	1	1	1	240	3	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9825170	9826741	1	1	1	0	7	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9825275	9826741	1	1	1	17	6328	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809023	1	1	1	0	3	36	True	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9809027	1	1	1	7	206	36	True	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9809345	1	1	1	2	20	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9809519	1	1	1	0	3	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9809543	1	1	1	1	220	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9809726	1	1	1	5	368	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9811174	1	1	1	0	13	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9811237	1	1	1	1	300	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9811457	1	1	1	18	621	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9813002	1	1	1	2	35	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
