"","chromosome","first.base.of.the.intron","last.base.of.the.intron","strand","intron.motif","is.annotated","number.of.uniquely.mapping.reads.crossing.the.junction","number.of.multi.mapping.reads.crossing.the.junction","maximum.spliced.alignment.overhang","is_in_gtf_junction","filename","pp_id","learning","exp","chr","i.strand","category"
"546",4,9807598,9819295,1,1,1,1,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"547",4,9807598,9819295,1,1,1,0,2,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"548",4,9807598,9819497,1,1,1,275,22,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"549",4,9807598,9819497,1,1,1,0,52,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"550",4,9807598,9819695,1,1,1,453,19,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"551",4,9807598,9819695,1,1,1,39,73,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"552",4,9807598,9819919,1,1,1,111,15,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"553",4,9807598,9819919,1,1,1,3,79,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"554",4,9807598,9820097,1,1,1,261,20,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"555",4,9807598,9820097,1,1,1,9,116,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"556",4,9807598,9820410,1,1,1,50,7,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"557",4,9807598,9820410,1,1,1,2,35,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"558",4,9807598,9820722,1,1,1,1209,83,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"559",4,9807598,9820722,1,1,1,38,1130,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"560",4,9807598,9820724,1,1,1,2,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"561",4,9807598,9821056,1,1,1,318,17,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"562",4,9807598,9821056,1,1,1,3,82,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"563",4,9807598,9821249,1,1,1,528,23,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"564",4,9807598,9821249,1,1,1,45,150,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"565",4,9807598,9821461,1,1,1,432,19,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"566",4,9807598,9821461,1,1,1,4,107,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"567",4,9807598,9821648,1,1,1,505,48,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"568",4,9807598,9821648,1,1,1,73,543,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"569",4,9807598,9821847,1,1,1,34,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"570",4,9807598,9821847,1,1,1,3,16,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"571",4,9807598,9822007,1,1,1,143,27,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"572",4,9807598,9822007,1,1,1,6,87,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"573",4,9807598,9822188,1,1,1,118,9,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"574",4,9807598,9822188,1,1,1,5,10,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"575",4,9807598,9822421,1,1,1,114,5,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"576",4,9807598,9822421,1,1,1,4,27,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"577",4,9807598,9822590,1,1,1,433,28,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"578",4,9807598,9822590,1,1,1,1,93,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"579",4,9807598,9822764,1,1,1,138,9,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"580",4,9807598,9822764,1,1,1,37,312,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"581",4,9807598,9823039,1,1,1,873,53,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"582",4,9807598,9823039,1,1,1,15,253,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"583",4,9807598,9823251,1,1,1,97,11,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"584",4,9807598,9823251,1,1,1,13,115,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"585",4,9807598,9823482,1,1,1,2,53,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"586",4,9807598,9823482,1,1,1,0,5,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"587",4,9807598,9823637,1,1,1,3,428,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"588",4,9807598,9823637,1,1,1,0,221,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"589",4,9807598,9823655,1,1,1,0,20,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"590",4,9807598,9823655,1,1,1,0,22,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"591",4,9807598,9824204,1,1,1,120,61,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"592",4,9807598,9824204,1,1,1,3,68,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"593",4,9807598,9825060,1,1,1,0,4355,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"594",4,9807598,9825060,1,1,1,7,2076,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"595",4,9807598,9825106,1,1,1,0,9,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"596",4,9807598,9825106,1,1,1,0,3,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"597",4,9807598,9826741,1,1,1,0,71,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"598",4,9807598,9826741,1,1,1,0,3,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"599",4,9807602,9821648,1,1,1,54,7,40,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"600",4,9807602,9821648,1,1,1,15,5,40,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"601",4,9807602,9825060,1,1,1,0,1,40,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"602",4,9809152,9826741,1,1,1,223,5,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"603",4,9809152,9826741,1,1,1,3,122,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"604",4,9809470,9826741,1,1,1,30,2,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"605",4,9809470,9826741,1,1,1,0,1,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"606",4,9809668,9826741,1,1,1,2,156,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"607",4,9809668,9826741,1,1,1,0,71,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"608",4,9809851,9826741,1,1,1,262,4,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"609",4,9809851,9826741,1,1,1,1,145,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"610",4,9811362,9826741,1,1,1,0,234,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"611",4,9811362,9826741,1,1,1,0,154,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"612",4,9811470,9814935,1,3,1,1,0,12,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"613",4,9811582,9826741,1,1,1,940,25,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"614",4,9811582,9826741,1,1,1,5,325,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"615",4,9813127,9826741,1,1,1,192,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"616",4,9813127,9826741,1,1,1,1,16,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"617",4,9813327,9826741,1,1,1,345,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"618",4,9813327,9826741,1,1,1,12,74,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"619",4,9813762,9826741,1,1,1,4,0,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"620",4,9813762,9826741,1,1,1,10,2,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"621",4,9813980,9814072,1,1,1,1,0,21,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"622",4,9813980,9826741,1,1,1,387,19,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"623",4,9813980,9826741,1,1,1,10,110,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"624",4,9814139,9826741,1,1,1,1023,19,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"625",4,9814139,9826741,1,1,1,5,197,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"626",4,9814374,9826741,1,1,1,1548,41,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"627",4,9814374,9826741,1,1,1,12,438,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"628",4,9814630,9826741,1,1,1,3,290,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"629",4,9814630,9826741,1,1,1,0,78,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"630",4,9814812,9814923,1,1,1,0,1,8,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"631",4,9814812,9826741,1,1,1,560,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"632",4,9814812,9826741,1,1,1,21,228,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"633",4,9815057,9826741,1,1,1,825,17,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"634",4,9815057,9826741,1,1,1,47,463,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"635",4,9815060,9826741,1,1,1,0,1,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"636",4,9815355,9825255,1,1,1,0,1,19,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"637",4,9815369,9826741,1,1,1,0,421,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"638",4,9815369,9826741,1,1,1,0,96,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"639",4,9815560,9826741,1,1,1,0,200,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"640",4,9815560,9826741,1,1,1,0,100,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"641",4,9815865,9826741,1,1,1,242,6,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"642",4,9815865,9826741,1,1,1,7,66,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"643",4,9816336,9826741,1,1,1,4,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"644",4,9816336,9826741,1,1,1,1,8,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"645",4,9816563,9826741,1,1,1,268,4,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"646",4,9816563,9826741,1,1,1,73,15,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"647",4,9817894,9826741,1,1,1,66,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"648",4,9817894,9826741,1,1,1,4,38,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"649",4,9818079,9826741,1,1,1,152,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"650",4,9818079,9826741,1,1,1,1,23,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"651",4,9818302,9826741,1,1,1,690,29,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"652",4,9818302,9826741,1,1,1,11,258,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"653",4,9818593,9826741,1,1,1,387,14,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"654",4,9818593,9826741,1,1,1,20,107,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"655",4,9819418,9826741,1,1,1,203,11,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"656",4,9819418,9826741,1,1,1,2,51,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"657",4,9819622,9826741,1,1,1,228,8,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"658",4,9819622,9826741,1,1,1,0,43,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"659",4,9819820,9826741,1,1,1,498,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"660",4,9819820,9826741,1,1,1,38,73,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"661",4,9820044,9826741,1,1,1,102,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"662",4,9820044,9826741,1,1,1,3,74,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"663",4,9820222,9826741,1,1,1,277,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"664",4,9820222,9826741,1,1,1,9,107,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"665",4,9820538,9826741,1,1,1,47,1,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"666",4,9820538,9826741,1,1,1,2,32,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"667",4,9820847,9826741,1,1,1,1206,31,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"668",4,9820847,9826741,1,1,1,37,1088,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"669",4,9821181,9826741,1,1,1,362,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"670",4,9821181,9826741,1,1,1,2,100,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"671",4,9821374,9826741,1,1,1,530,4,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"672",4,9821374,9826741,1,1,1,46,148,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"673",4,9821586,9826741,1,1,1,435,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"674",4,9821586,9826741,1,1,1,5,101,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"675",4,9821770,9826741,1,1,1,575,10,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"676",4,9821770,9826741,1,1,1,90,543,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"677",4,9821969,9826741,1,1,1,35,0,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"678",4,9821969,9826741,1,1,1,3,16,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"679",4,9822132,9826741,1,1,1,136,6,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"680",4,9822132,9826741,1,1,1,8,82,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"681",4,9822313,9826741,1,1,1,136,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"682",4,9822313,9826741,1,1,1,8,12,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"683",4,9822546,9826741,1,1,1,113,2,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"684",4,9822546,9826741,1,1,1,4,29,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
